Id,Fecha,Hora local,Latitud N(°),Longitud W(°),Localizacion,Profundidad (km),Magnitud,Intensidad
4561,"Ene 07, 2020",3:31:16 PM,13.0527,-89.2247,Frente a la costa de La Paz. A 39 km al suroeste de Playa Las Hojas.,36.14,4.6,II en San Salvador
4560,"Ene 07, 2020",1:09:00 PM,12.3942,-86.6067,En Territorio Nicaraguense. A 148 km al sureste de Isla de Meanguera.,201.05,5.3,II en San Salvador
4559,"Ene 07, 2020",12:28:38 AM,13.1283,-89.9505,Frente a la costa de Sonsonate. A 46 km al sur de Playa Los CÃ³banos.,19.1,4.1,II en Sonsonate
4558,"Ene 05, 2020",9:57:34 PM,12.7902,-88.7197,Frente a la costa de UsulutÃ¡n. A 47 km al sur de PenÃ­nsula San Juan del Gozo.,43.04,3.5,II en UsulutÃ¡n
4557,"Ene 05, 2020",8:12:33 PM,12.5623,-88.734,Frente a la costa de UsulutÃ¡n. A 72 km al sur de PenÃ­nsula San Juan del Gozo.,15.17,4.1,II en UsulutÃ¡n
4556,"Ene 05, 2020",11:15:00 AM,12.9892,-88.7442,Frente a la costa de UsulutÃ¡n. A 27 km al sur de PenÃ­nsula San Juan del Gozo.,50.98,4.1,II en UsulutÃ¡
4555,"Ene 03, 2020",9:28:56 AM,11.7273,-86.4203,En Territorio Nicaraguense. A 214 km al sureste de Isla de Meanguera.,77.07,5.9,II en La UniÃ³n
4554,"Ene 01, 2020",11:11:31 PM,12.8915,-88.8827,Frente a la costa de San Vicente. A 40 km al sur de Desembocadura del RÃ­o Lempa.,26.41,4.2,III en San Vicente
4553,"Ene 01, 2020",9:35:20 PM,12.5415,-88.2908,Frente a la costa de UsulutÃ¡n. A 69 km al sur de Playa El Espino.,14.27,4.8,III en UsulutÃ¡n
4552,"Ene 01, 2020",5:12:33 AM,13.4292,-90.3382,Frente a la costa de Guatemala. A 45 km al suroeste de Barra de Santiago.,30.22,4.1,II en AhuachapÃ¡n
4551,"Dic 31, 2019",1:52:51 PM,13.5695,-90.7845,Frente a la costa de Guatemala. A 84 km al oeste de Barra de Santiago.,59.26,4.3,II en Sonsonate
4550,"Dic 31, 2019",1:25:26 PM,13.18,-90.0867,Frente a la costa de Sonsonate. A 49 km al suroeste de Playa Los CÃ³banos.,5.25,3.6,II en Los CÃ³banos
4549,"Dic 30, 2019",4:45:57 PM,12.2397,-87.0107,Frente a la costa de Nicaragua. A 129 km al sureste de Isla de Meanguera.,65.77,4.1,II en La UniÃ³n
4548,"Dic 29, 2019",6:14:28 PM,13.0815,-88.4855,Frente a la costa de UsulutÃ¡n. A 11 km al sur de BahÃ­a de Jiquilisco.,67.28,3.7,II en UsulutÃ¡n
4547,"Dic 29, 2019",2:48:49 AM,14.1133,-89.7572,En Territorio Guatemalteco. A 22 km al noreste de AhuachapÃ¡n.,3.65,2.6,II en AhuachapÃ¡n
4546,"Dic 25, 2019",12:38:28 AM,12.9795,-88.6308,Frente a la costa de UsulutÃ¡n. A 26 km al sur de PenÃ­nsula San Juan del Gozo.,58,4.2,II en UsulutÃ¡n
4545,"Dic 24, 2019",9:02:10 AM,12.5232,-88.1877,Frente a la costa de UsulutÃ¡n. A 72 km al sur de Playa El Cuco.,30.61,3.8,II en UsulutÃ¡n
4544,"Dic 23, 2019",6:19:54 PM,13.247,-89.591,Frente a la costa de La Libertad. A 29 km al sur de Playa Mizata.,42.24,4.7,III-IV en san Salvador
4543,"Dic 23, 2019",5:10:01 PM,14.26,-90.6995,En Territorio Guatemalteco. A 41 km al sur de ciudad de Guatemala.,8.4,4.5,II en AhuachapÃ¡n
4542,"Dic 22, 2019",8:51:05 PM,13.7792,-90.0673,"En munic. de San Francisco MenÃ©ndez, AhuachapÃ¡n. A 11 km al noroeste de Barra de Santiago.",99.43,3.9,II en AhuachapÃ¡n
4541,"Dic 21, 2019",2:30:07 PM,13.254,-90.9727,Frente a la costa de Guatemala. A 114 km al suroeste de Barra de Santiago.,10,4.3,II en AhuachapÃ¡n
4540,"Dic 21, 2019",11:47:25 AM,12.9295,-88.9653,Frente a la costa de La Paz. A 39 km al suroeste de Desembocadura del RÃ­o Lempa.,30.86,4.7,III en La Paz
4539,"Dic 21, 2019",7:10:41 AM,12.9727,-89.6832,Frente a la costa de La Libertad. A 60 km al sur de Playa Mizata.,18.87,3.7,II en La Libertad
4538,"Dic 19, 2019",8:41:26 AM,13.5228,-91.4455,Frente a la costa de Guatemala. A 153 km al suroeste de ciudad de Guatemala.,60.23,5,II en San Salvador
4537,"Dic 19, 2019",6:39:09 AM,13.6133,-91.3892,Frente a la costa de Guatemala. A 141 km al suroeste de ciudad de Guatemala.,35.25,5,II- III en san Salvador
4536,"Dic 19, 2019",6:35:32 AM,14.0195,-91.1735,En Territorio Guatemalteco. A 92 km al suroeste de ciudad de Guatemala.,76.54,5.6,III en san Salvador.
4535,"Dic 18, 2019",3:22:09 PM,13.0695,-88.9895,Frente a la costa de La Paz. A 26 km al suroeste de Estero de Jaltepeque.,55.98,3.5,II en Zacatecoluca
4534,"Dic 14, 2019",11:47:56 AM,12.3407,-87.7117,Frente a la costa de Nicaragua. A 94 km al sur de Isla de Meanguera.,55.19,4.1,II en La UniÃ³n
4533,"Dic 14, 2019",1:27:03 AM,12.9555,-90.3337,Frente a la costa de AhuachapÃ¡n. A 85 km al suroeste de Playa Los CÃ³banos.,14.43,4.4,II en AhuachapÃ¡n
4532,"Dic 13, 2019",11:22:04 PM,13.014,-90.2687,Frente a la costa de AhuachapÃ¡n. A 75 km al suroeste de Playa Los CÃ³banos.,19.5,3.5,II en AhuachapÃ¡n
4531,"Dic 13, 2019",5:51:43 PM,13.8888,-89.3747,"En munic. de Opico, La Libertad. A 22 km al sureste de Santa Ana.",11.13,3.1,II-III en San Juan Opico
4530,"Dic 11, 2019",2:07:33 PM,12.8478,-88.6437,Frente a la costa de UsulutÃ¡n. A 40 km al sur de PenÃ­nsula San Juan del Gozo.,53.19,3.6,II en UsulutÃ¡n
4529,"Dic 10, 2019",5:37:04 PM,13.908,-89.376,"En municipio de Opico, La Libertad. A 4 km al noroeste de Opico.",3.73,2.7,II en Opico
4528,"Dic 09, 2019",9:57:45 PM,12.9705,-88.592,Frente a la costa de UsulutÃ¡n. A 27 km al suroeste de BahÃ­a de Jiquilisco.,58.32,3.6,II en UsulutÃ¡n
4527,"Dic 09, 2019",7:26:43 AM,13.6868,-89.2247,En municipio de San Salvador. A 3 km al suroeste de San Salvador.,3.73,2.4,II en San Salvador
4526,"Dic 07, 2019",2:40:59 PM,13.7467,-90.6893,Frente a la costa de Guatemala. A 73 km al oeste de Barra de Santiago.,46.28,4.2,IIen AhuachapÃ¡n
4525,"Dic 07, 2019",5:52:22 AM,12.8837,-89.4807,Frente a la costa de La Libertad. A 68 km al sur de Playa El Sunzal.,20,4,II en La Libertad
4524,"Dic 05, 2019",11:01:36 PM,13.1832,-89.533,Frente a la costa de La Libertad. A 36 km al sur de Playa Mizata.,50.45,4.4,II en San Salvador
4523,"Dic 05, 2019",10:24:23 AM,13.4245,-90.4087,Frente a la costa de Guatemala. A 52 km al suroeste de Barra de Santiago.,25.4,4.5,II en AhuachapÃ¡n
4522,"Dic 04, 2019",10:56:12 PM,12.6932,-88.2543,Frente a la costa de UsulutÃ¡n. A 53 km al sur de Playa El Espino.,65.97,3.8,II en UsulutÃ¡n
4521,"Dic 03, 2019",9:38:41 PM,13.1403,-89.2933,Frente a la costa de La Libertad. A 34 km al suroeste de Playa La Zunganera.,52.76,4.1,II en La Libertad
4520,"Dic 03, 2019",7:37:56 AM,12.6683,-88.7482,Frente a la costa de UsulutÃ¡n. A 61 km al sur de PenÃ­nsula San Juan del Gozo.,27.46,5,III en UsulutÃ¡n
4519,"Dic 02, 2019",8:57:27 AM,13.0307,-89.4483,Frente a la costa de La Libertad. A 51 km al sur de Playa El Sunzal.,25.44,4,II en San Salvador
4518,30-Nov-19,11:59:16 AM,14.0258,-91.9475,Frente a la costa de Guatemala. A 162 km al suroeste de ciudad de Guatemala.,13.67,5,II en AhuchapÃ¡n
4517,30-Nov-19,1:44:38 AM,14.0032,-91.8713,En Territorio Guatemalteco. A 56 km al noroeste de Barra de Santiago.,23.07,5.3,II en AhuachapÃ¡n
4516,29-Nov-19,6:25:52 PM,13.6822,-89.228,"En munic. de San Salvador, San Salvador. A 3 km al suroeste de San Salvador.",6.48,2.3,II en san Salvador
4515,28-Nov-19,3:10:55 PM,13.1933,-90.1382,Frente a la costa de AhuachapÃ¡n. A 51 km al suroeste de Playa Los CÃ³banos.,20,3.8,II en AhuachapÃ¡n
4514,26-Nov-19,6:02:58 AM,12.7977,-88.5892,Frente a la costa de UsulutÃ¡n. A 44 km al sur de BahÃ­a de Jiquilisco.,62.84,3.6,II en UsulutÃ¡n
4513,24-Nov-19,11:41:14 PM,13.0972,-88.9865,Frente a la costa de La Paz. A 23 km al suroeste de Estero de Jaltepeque.,41.79,4.3,II-III en La Paz
4512,23-Nov-19,9:55:59 AM,12.0753,-88.45,Frente a la costa de UsulutÃ¡n. A 121 km al sur de BahÃ­a de Jiquilisco.,34.18,4.3,II en san Salvador
4511,22-Nov-19,11:29:05 PM,13.3122,-87.9282,"En munic. de Conchagua, La UniÃ³n. A 9 km al oeste de La UniÃ³n.",6,3,II en La UniÃ³n
4510,22-Nov-19,4:32:47 PM,13.6898,-89.1043,"En munic. de Ilopango, San Salvador. A 10 km al este de San Salvador.",2.57,3.7,IV en San Salvador
4509,21-Nov-19,9:53:09 PM,12.885,-88.8428,Frente a la costa de UsulutÃ¡n. A 41 km al sur de Desembocadura del RÃ­o Lempa.,38.56,4.6,III en UsulutÃ¡n
4508,21-Nov-19,1:01:50 PM,13.71,-90.9507,Frente a la costa de Guatemala. A 101 km al oeste de Barra de Santiago.,39.83,4.8,II en AhuachapÃ¡n
4507,20-Nov-19,8:08:12 PM,13.1168,-89.2542,Frente a la costa de La Libertad. A 34 km al suroeste de Playa La Zunganera.,36.23,4.5,III en San Salvador
4506,20-Nov-19,12:19:44 PM,13.693,-89.2272,"En munic. de San Salvador, San Salvador. A 3 km al oeste de San Salvador.",6.93,2.3,II en San Salvador
4505,20-Nov-19,6:27:06 AM,13.715,-89.2115,"En munic. de San Salvador, San Salvador. A 2 km al noroeste de San Salvador.",8.29,2.6,II en San Salvador
4504,19-Nov-19,7:36:14 PM,13.627,-91.013,Frente a la costa de Guatemala. A 95 km al oeste de Barra de Santiago,13,4.1,II en AhuachapÃ¡n
4503,19-Nov-19,2:06:57 PM,13.689,-89.222,En munic. de San Salvador. A 2 km al suroeste de San Salvador.,4.6,2.4,II en San Salvador
4502,18-Nov-19,5:21:54 AM,13.718,-89.2263,En municipio de San Salvador. A 3 km al noroeste de San Salvador.,7.32,3.1,III en San Salvador
4501,17-Nov-19,9:10:47 PM,13.6145,-88.7485,"En munic. de San Vicente, San Vicente. A 4 km al sureste de San Vicente.",8.32,2.5,II en San Vicente
4500,17-Nov-19,10:48:11 AM,12.9088,-88.6532,Frente a la costa de UsulutÃ¡n. A 34 km al sur de PenÃ­nsula San Juan del Gozo.,50.52,3.9,II en UsulutÃ¡n
4499,17-Nov-19,3:44:45 AM,12.659,-88.9325,Frente a la costa de San Vicente. A 67 km al sur de Desembocadura del RÃ­o Lempa.,19.62,3.7,II en San Vicente
4498,17-Nov-19,3:16:07 AM,13.196,-89.9323,Frente a la costa de Sonsonate. A 39 km al sur de Playa Los CÃ³banos.,28.61,3.5,II en Sonsonate
4497,16-Nov-19,10:19:00 PM,13.7152,-89.2218,En munic. de San Salvador. A 3 km al noroeste de San Salvador.,8.11,3.1,III en San Salvador
4496,16-Nov-19,12:53:38 PM,13.7148,-89.228,En munic. de San Salvador. A 3 km al noroeste de San Salvador.,6.29,3.1,III en San Salvador
4495,16-Nov-19,12:29:44 PM,13.7178,-89.2305,"En munic. de San Salvador, San Salvador. A 4 km al noroeste de San Salvador.",5.85,2.2,II en San Salvador
4494,16-Nov-19,10:22:46 AM,13.2432,-90.1288,Frente a la costa de AhuachapÃ¡n. A 47 km al suroeste de Playa Los CÃ³banos.,20.05,4.2,II en Sonsonate
4493,15-Nov-19,8:53:39 AM,13.7075,-89.2183,"En munic. de San Salvador, A 2 km al oeste de San Salvador.",7.9,2.8,II en San Salvador
4492,15-Nov-19,2:11:21 AM,13.7125,-89.2262,"En munic. de San Salvador, San Salvador. A 3 km al noroeste de San Salvador.",8.47,2.9,II en San Salvador
4491,15-Nov-19,1:47:48 AM,13.6967,-89.2243,"En munic. de San Salvador, San Salvador. A 2 km al oeste de San Salvador.",3.34,2,II en San Salvador
4490,15-Nov-19,12:20:14 AM,13.6903,-89.2302,"En munic. de San Salvador, San Salvador. A 3 km al oeste de San Salvador.",4.73,2.2,II en San Salvador
4489,14-Nov-19,11:10:48 PM,13.7037,-89.2252,"En munic. de San Salvador, San Salvador. A 2 km al oeste de San Salvador.",5.68,2.2,II en San Salvador
4488,14-Nov-19,10:46:37 PM,13.7117,-89.2323,"En munic. de San Salvador, San Salvador. A 3 km al oeste de San Salvador.",5.31,2.7,II en San Salvador
4487,14-Nov-19,10:45:27 PM,13.721,-89.2218,"En munic. de Mejicanos, San Salvador.",7,2.8,II en San Salvador
4486,13-Nov-19,4:08:22 PM,12.6005,-88.0653,Frente a la costa de La UniÃ³n. A 62 km al sur de Playa Las Tunas.,44.26,4.2,III en La UniÃ³n
4485,13-Nov-19,3:33:00 PM,13.6893,-89.2208,En el municipio de San Salvador,7.09,2.8,II en San Salvador
4484,13-Nov-19,1:59:13 PM,12.8822,-89.1628,Frente a la costa de La Paz. A 53 km al sur de Playa Costa del Sol.,29.04,4,III en Zacatecoluca
4483,13-Nov-19,10:28:54 AM,13.724,-90.9287,Frente a la costa de Guatemala. A 99 km al oeste de Barra de Santiago.,41,5.9,IV en AhuachapÃ¡n
4482,13-Nov-19,12:05:06 AM,13.6995,-89.2277,"En munic. de San Salvador, San Salvador. A 3 km al oeste de San Salvador.",5.42,2.3,II en San Salvador.
4481,12-Nov-19,9:38:49 PM,13.6927,-89.2115,"En munic. de San Salvador, San Salvador. A 1 km al suroeste de San Salvador.",5.7,2,II en San Salvador.
4480,12-Nov-19,3:35:04 PM,12.7663,-88.6635,Frente a la costa de UsulutÃ¡n. A 49 km al sur de PenÃ­nsula San Juan del Gozo.,31.04,5.5,IV en UsulutÃ¡n
4479,12-Nov-19,2:41:13 PM,13.7055,-89.2277,En la zona norponiente de la ciudad de San Salvador. A 3 km al oeste de San Salvador.,6.41,2.4,II en San Salvador
4478,12-Nov-19,12:31:03 PM,13.6955,-89.2243,En la zona norponiente de la ciudad de San Salvador. A 2 km al oeste de San Salvador.,5.39,2,II en San Salvador
4477,12-Nov-19,10:56:21 AM,13.6978,-89.2257,En la zona norponiente de la ciudad de San Salvador. A 2 km al oeste de San Salvador.,6.84,2.7,II en San Salvador
4476,12-Nov-19,10:18:15 AM,13.7023,-89.2265,En la zona norponiente de la ciudad de San Salvador. A 3 km al oeste de San Salvador.,7,2.1,II en San Salvador
4475,12-Nov-19,10:08:21 AM,13.6963,-89.2263,En la zona norponiente de la ciudad de San Salvador. A 3 km al oeste de San Salvador.,6.62,2.6,II en San Salvador
4474,12-Nov-19,9:52:04 AM,13.6935,-89.224,En la zona norponiente de la ciudad de San Salvador. A 2 km al oeste de San Salvador.,4.79,2.2,II en San Salvador
4473,12-Nov-19,9:47:39 AM,13.7165,-89.2217,En la zona norponiente de la ciudad de San Salvador. A 3 km al noroeste de San Salvador.,5.6,2.4,II en San Salvador
4472,12-Nov-19,9:36:04 AM,13.6962,-89.2238,En la zona norponiente de la ciudad de San Salvador. A 2 km al oeste de San Salvador.,6,2.1,II en San Salvador
4471,12-Nov-19,9:07:46 AM,13.6947,-89.2288,En la zona norponiente de la ciudad de San Salvador. A 3 km al oeste de San Salvador.,5.31,2.2,II en San Salvador
4470,12-Nov-19,8:32:59 AM,13.6968,-89.2257,En la zona norponiente de la ciudad de San Salvador. A 2 km al oeste de San Salvador.,5.28,2.2,II en San Salvador
4469,12-Nov-19,8:19:38 AM,13.7267,-89.2303,En la zona norponiente de la ciudad de San Salvador. A 4 km al noroeste de San Salvador.,7.89,2.4,II en San Salvador
4468,12-Nov-19,8:07:00 AM,13.7243,-89.2098,En la zona norponiente de la ciudad de San Salvador,4.55,2.3,II en San Salvador
4467,12-Nov-19,8:03:42 AM,13.6963,-89.2258,En la zona norponiente de la ciudad de San Salvador. A 3 km al oeste de San Salvador.,5.95,2.5,II en San Salvador
4466,12-Nov-19,8:01:22 AM,13.6987,-89.2273,En la zona norponiente de la ciudad de San Salvador. A 3 km al oeste de San Salvador.,6.48,3,II en San Salvador
4465,12-Nov-19,7:57:40 AM,13.713,-89.2325,En la zona norponiente de la ciudad de San Salvador. A 6 km al oeste de San Salvador.,6.63,3.9,IV en San Salvador
4464,12-Nov-19,4:24:18 AM,13.5225,-88.5095,"En munic. de AlegrÃ­a, UsulutÃ¡n. A 21 km al norte de UsulutÃ¡n.",3.69,2.6,II en AlegrÃ­a
4463,11-Nov-19,10:03:58 AM,12.4557,-88.1899,Frente a la costa de UsulutÃ¡n. A 80 km al sur de Playa El Cuco.,40,4.5,III en UsulutÃ¡n
4462,8-Nov-19,12:26:15 PM,12.9555,-90.3687,Frente a la costa de AhuachapÃ¡n. A 88 km al suroeste de Playa Los CÃ³banos.,11.16,3.7,II en AhuachapÃ¡n
4461,8-Nov-19,10:59:14 AM,12.7085,-88.6723,Frente a la costa de UsulutÃ¡n. A 56 km al sur de PenÃ­nsula San Juan del Gozo.,26.25,4.2,III en UsulutÃ¡n
4460,8-Nov-19,5:42:10 AM,12.763,-88.7325,Frente a la costa de UsulutÃ¡n. A 50 km al sur de PenÃ­nsula San Juan del Gozo.,29.17,3.7,II en UsulutÃ¡n
4459,7-Nov-19,7:38:32 AM,13.3478,-88.0595,"En munic. de San Miguel, San Miguel. A 19 km al sureste de San Miguel.",5,2.9,II-III en San Miguel
4458,7-Nov-19,7:16:11 AM,12.973,-89.065,Frente a la costa de La Paz. A 39 km al suroeste de Estero de Jaltepeque.,48.03,3.8,II en La Paz
4457,6-Nov-19,2:38:51 PM,12.1198,-88.2668,Frente a la costa de UsulutÃ¡n. A 116 km al sur de Playa El Espino.,7.6,4.3,II en UsulutÃ¡n
4456,4-Nov-19,4:36:25 AM,13.2227,-88.0668,"En munic. de IntipucÃ¡, La UniÃ³n. A 27 km al suroeste de La UniÃ³n.",5,3,II en IntipucÃ¡
4455,3-Nov-19,8:00:37 PM,12.7935,-88.6958,Frente a la costa de UsulutÃ¡n. A 47 km al sur de PenÃ­nsula San Juan del Gozo.,30.94,4.1,II en UsulutÃ¡n
4454,3-Nov-19,9:51:33 AM,13.61,-90.099,Frente a la costa de AhuachapÃ¡n. A 13 km al suroeste de Barra de Santiago.,66.73,4.1,II en AhuachapÃ¡n
4453,2-Nov-19,8:58:00 AM,12.7558,-89.0112,Frente a la costa de La Paz. A 59 km al sur de Desembocadura del RÃ­o Lempa.,12.86,3.9,II en La Paz
4452,29-Oct-19,3:08:25 AM,13.03,-89.1972,Frente a la costa de La Paz. A 40 km al suroeste de Playa Las Hojas.,34.71,4.3,II en Zacatecoluca
4451,28-Oct-19,7:39:58 AM,13.7948,-89.4468,"En munic. de Ciudad Arce, La Libertad. A 22 km al noroeste de Santa Tecla.",12.13,2.5,II en La Libertad
4450,27-Oct-19,8:17:13 AM,12.736,-89.7543,Frente a la costa de La Libertad. A 87 km al sur de Playa Mizata.,14.81,4.5,II en La Libertad
4449,26-Oct-19,6:22:32 PM,13.886,-89.7513,"En munic. de JuayÃºa, Sonsonate. A 11 km al sureste de AhuachapÃ¡n.",5,2.6,II JuayÃºa
4448,26-Oct-19,3:11:26 PM,12.6343,-87.9705,Frente a la costa de La UniÃ³n. A 58 km al sur de Playa Las Tunas.,55.19,3.6,II en La UniÃ³n
4447,25-Oct-19,9:09:25 AM,12.9412,-89.912,Frente a la costa de Sonsonate. A 65 km al sur de Playa Los CÃ³banos.,9.01,4.1,II en Sonsonate
4446,25-Oct-19,9:02:17 AM,12.5432,-88.3795,Frente a la costa de UsulutÃ¡n. A 70 km al sur de BahÃ­a de Jiquilisco.,27.98,4.6,III en UsulutÃ¡n
4445,24-Oct-19,3:21:49 PM,12.909,-89.5338,Frente a la costa de La Libertad. A 66 km al sur de Playa El Sunzal.,25.09,4.3,II en La Libertad
4444,24-Oct-19,7:18:55 AM,13.3518,-90.0613,Frente a la costa de Sonsonate. A 34 km al suroeste de Playa Los CÃ³banos.,32.46,3.9,II en Sonsonate
4443,23-Oct-19,6:19:49 PM,13.5078,-88.5165,"En municipio de Mercedes UmaÃ±a, UsulutÃ¡n. A 22 km al norte de UsulutÃ¡n.",5.01,2.4,"II en Mercedes UmaÃ±a, UsulutÃ¡n"
4442,22-Oct-19,8:46:26 AM,13.0583,-89.023,Frente a la costa de La Paz. A 29 km al suroeste de Estero de Jaltepeque.,47.51,4.1,II en San Salvador
4441,21-Oct-19,2:55:20 AM,13.1177,-90.4482,Frente a la costa de Guatemala. A 79 km al suroeste de Barra de Santiago.,6.12,4.6,II-III en AhuachapÃ¡n
4440,16-Oct-19,7:47:42 AM,14.0522,-89.8563,En Territorio Guatemalteco. A 13 km al norte de AhuachapÃ¡n.,10.74,2.6,II en San Lorenzo
4439,16-Oct-19,7:45:32 AM,14.0582,-89.8615,En Territorio Guatemalteco. A 14 km al norte de AhuachapÃ¡n.,9.71,2.5,II en San Lorenzo
4438,16-Oct-19,4:16:45 AM,14.0513,-89.8533,"En munic. de San Lorenzo, AhuachapÃ¡n. A 13 km al norte de AhuachapÃ¡n.",4.62,2.7,II en San Lorenzo
4437,16-Oct-19,3:38:18 AM,14.0515,-89.8525,"En munic. de San Lorenzo, AhuachapÃ¡n. A 13 km al norte de AhuachapÃ¡n.",7.18,2.6,II en San Lorenzo
4436,16-Oct-19,3:31:37 AM,14.0518,-89.8553,"En munic. de San Lorenzo, AhuachapÃ¡n. A 13 km al norte de AhuachapÃ¡n.",6.65,2.7,II en San Lorenzo
4435,16-Oct-19,3:00:38 AM,14.0513,-89.8553,"En munic. de San Lorenzo, AhuachapÃ¡n. A 13 km al norte de AhuachapÃ¡n.",2.81,2.6,II en San Lorenzo
4434,16-Oct-19,2:48:50 AM,14.0445,-89.8522,"En munic. de San Lorenzo, AhuachapÃ¡n. A 12 km al norte de AhuachapÃ¡n.",5.82,2.7,II en San Lorenzo
4433,16-Oct-19,12:46:59 AM,12.715,-87.5558,Frente a la costa de Nicaragua. A 55 km al sur de Isla de Meanguera.,92.63,3.5,II en Isla de Meanguera
4432,15-Oct-19,7:26:47 AM,13.0983,-89.4712,Frente a la costa de La Libertad. A 44 km al sur de Playa El Sunzal.,33.81,3.8,II en La Libertad
4431,13-Oct-19,11:15:26 AM,12.7765,-88.6435,Frente a la costa de UsulutÃ¡n. A 48 km al sur de PenÃ­nsula San Juan del Gozo.,44.8,4.2,II en UsulutÃ¡n
4430,13-Oct-19,10:05:11 AM,13.0653,-89.5258,Frente a la costa de La Libertad. A 49 km al sur de Playa El Sunzal.,41.38,3.6,II en La Libertad
4429,13-Oct-19,6:25:14 AM,12.6617,-87.916,Frente a costa de Nicaragua. A 55 km al sur de Playa Las Tunas.,35.1,4,II en La UniÃ³n
4428,13-Oct-19,4:51:20 AM,13.08,-89.2645,Frente a la costa de La Libertad. A 38 km al sur de Playa La Zunganera.,42.94,4.1,II-III en La Libertad
4427,12-Oct-19,8:53:11 PM,12.7747,-89.9477,Frente a la costa de Sonsonate. A 84 km al sur de Playa Los CÃ³banos.,9.88,4.4,III en Sonsonate
4426,10-Oct-19,4:05:33 PM,12.9577,-89.8968,Frente a la costa de Sonsonate. A 63 km al sur de Playa Los CÃ³banos.,15.27,4.4,II en Sonsonate
4425,7-Oct-19,8:13:05 PM,12.4003,-87.8098,Frente a la costa de Nicaragua. A 85 km al sur de Playa Las Tunas.,14.04,4.1,II en La UniÃ³n
4424,4-Oct-19,10:09:15 PM,13.115,-90.4738,Frente a la costa de Guatemala. A 81 km al suroeste de Barra de Santiago.,16.23,3.6,II en Sonsonate
4423,4-Oct-19,9:47:21 PM,13.0357,-90.4588,Frente a la costa de Guatemala. A 87 km al suroeste de Barra de Santiago.,7.69,3.8,II en Sonsonate
4422,4-Oct-19,11:55:05 AM,13.002,-89.571,Frente a la costa de La Libertad. A 56 km al sur de Playa Mizata.,56,4.7,III en San Salvador
4421,3-Oct-19,11:08:57 AM,13.2215,-89.5388,Frente a la costa de La Libertad. A 32 km al sur de Playa Mizata.,51.72,3.5,II en La Libertad
4420,1-Oct-19,9:39:19 PM,13.6202,-88.7445,En munic. de San Vicente.,2.8,2.5,II en San Vicente
4419,1-Oct-19,8:04:37 PM,13.1883,-89.9607,Frente a la costa de Sonsonate. A 41 km al suroeste de Playa Los CÃ³banos.,29.18,3.8,II en Sonsonate
4418,1-Oct-19,6:28:30 AM,13.6588,-89.0335,"En Lago de Ilopango, San Salvador. A 12 km al suroeste de Cojutepeque.",2.94,2.6,II en san Salvador
4417,1-Oct-19,5:53:05 AM,13.6423,-89.0378,"En Lago de Ilopango, San Salvador. A 14 km al suroeste de Cojutepeque.",4.51,2.6,II en san Salvador
4416,1-Oct-19,12:10:21 AM,12.4588,-87.5215,Frente a la costa de Nicaragua. A 83 km al sur de Isla de Meanguera.,25.48,4,II en Cobnchagua
4415,30-Sep-19,9:14:13 PM,13.1173,-89.4333,Frente a la costa de La Libertad. A 42 km al sur de Playa El Sunzal.,53.74,3.7,II en san Salvador
4414,30-Sep-19,9:06:29 PM,13.0669,-89.4027,Frente a la costa de La Libertad. A 47 km al sur de Playa El Tunco.,26.93,4.5,II-IIIen San Salvador.
